age,credit_score,balance,tenure,num_products,has_card,is_active,salary,churn
60,828,54108.4674586177,4,1,1,0,134405.86089155177,0
21,379,83224.90477787942,3,2,0,0,57911.42521006218,0
38,643,4875.946338639034,3,2,1,0,61432.92335075012,0
54,445,41159.98955002999,2,4,0,1,28337.048755891294,0
69,682,33107.36534718342,9,3,0,0,23369.730986862116,0
62,556,118788.9505803418,5,3,1,0,0.0,0
25,568,36567.45572656469,9,3,0,0,38539.237617792285,0
69,685,90323.19947760366,9,2,0,0,20532.24724439383,0
51,728,33983.18189307219,6,4,0,0,75901.94168285368,0
27,540,41895.242413842236,8,3,0,0,30616.589878813422,0
41,848,50177.99339197256,1,4,0,1,46020.450747574665,0
65,599,111353.80507317201,9,3,0,0,47389.730347117,0
38,430,0.0,4,3,0,0,67591.74088548138,0
27,353,7373.457789022694,7,1,0,1,43573.88717975795,0
63,451,0.0,2,3,0,0,16910.695503143397,0
67,695,16499.915209541992,0,1,1,0,74288.32219739191,0
68,619,27535.997952315713,8,3,1,1,123374.16081323056,0
67,518,0.0,4,3,0,0,76423.30978953872,0
63,590,30634.09013541324,1,3,0,1,39508.97808806889,0
41,769,0.0,6,2,1,0,63842.679745318754,0
27,635,19280.45104929275,0,1,0,0,0.0,0
50,379,108016.81599640803,4,3,0,0,63029.86252305676,0
29,374,76143.52281124411,7,3,1,0,49982.281545476355,0
42,591,67498.70688690111,7,2,1,0,23326.982099674395,1
52,552,19888.85774883542,4,3,0,1,32395.082383401605,0
67,775,0.0,3,4,1,1,49488.274923017656,0
33,641,14433.756978628771,8,3,0,0,119622.91380032455,0
31,728,58271.6069241594,1,1,0,1,124603.02083900463,0
56,642,94727.07118906673,0,4,1,1,23593.741922109468,0
18,522,96094.69668541281,1,2,1,1,44096.131337830324,0
47,678,85224.49449933332,8,3,1,1,45370.50213557109,0
56,660,30497.72543728223,4,4,0,0,110477.27577750622,0
46,710,60981.99329615952,0,2,1,0,77275.32763158085,0
37,444,47146.298798510164,1,3,1,1,74639.49313205208,0
61,670,51952.40946020999,0,1,0,1,96813.13067105948,0
37,492,141485.11587839253,8,4,1,1,40179.32957945342,0
54,745,0.0,4,1,0,0,138194.32871770288,0
42,749,50612.927363109564,0,3,0,1,69912.76712898993,0
19,662,108469.95628784626,2,2,1,0,27204.37769040434,0
45,823,1364.3401986584722,6,1,1,1,58517.987810108,0
20,618,34250.10298934998,5,2,1,0,131596.4162103936,1
66,362,38838.46009729442,8,4,0,0,48742.89320081139,0
49,653,51068.41111784062,0,1,1,1,117477.88995224159,0
37,738,0.0,0,2,0,1,38732.71036142392,0
43,400,83811.44241352158,0,1,1,0,31716.815161134684,0
50,402,86651.49130052575,3,1,0,0,102979.8705297146,0
31,486,80335.01300071791,7,1,0,0,26301.371967712963,0
32,772,25185.053028356742,6,3,1,0,111127.01250808478,0
39,613,63460.4316314918,2,4,0,1,87581.29995116747,0
31,838,24022.3904172365,6,3,0,0,26320.303276620405,0
57,786,46696.13356913949,6,4,1,0,66427.8628002833,0
23,627,146138.71708683512,1,3,0,1,42561.285472023126,1
60,689,63827.81510385024,7,2,1,1,87448.82783345299,0
36,515,12498.936960513063,4,4,0,0,164389.912247771,0
47,395,67213.41362655655,0,1,0,1,51464.76985562888,0
26,549,5928.162957467612,3,3,0,1,96688.81369292535,0
38,646,12039.584299399532,7,1,1,1,71222.0320833758,0
57,441,18355.074562048365,6,4,0,0,71202.885153159,0
32,460,42227.62191217266,2,1,0,1,61739.74396342381,0
24,357,97478.75982356806,7,1,1,1,27129.127682422295,0
45,717,83135.92792067357,3,2,1,1,86756.99746412275,0
26,799,80919.81312989313,4,3,0,1,55562.91250403057,0
34,763,16043.017376378302,0,1,0,0,24759.995813063702,0
41,539,38347.42578257405,9,2,0,1,120708.66311241493,0
47,646,70880.04427532753,8,2,1,1,74950.48113511715,0
51,830,34867.200584463484,1,3,0,1,58595.052132838035,0
53,645,48865.342387956065,5,4,0,1,137002.8307373149,0
61,497,77654.34770119798,7,3,0,0,0.0,0
21,519,46049.092751947916,5,3,1,1,133641.04018645443,0
36,713,69042.38356408101,2,2,0,1,25990.60254318914,0
18,573,123709.13824078275,9,4,1,1,80576.626970776,0
18,768,53125.6480405201,2,1,0,1,40596.812293964445,0
29,782,107173.51238876826,3,1,0,1,23849.94797737881,0
49,367,82374.80269229432,3,1,1,0,135694.3262984217,1
64,711,1310.3202605293336,8,2,1,1,162810.82836976426,0
58,534,15914.518829459033,5,2,1,1,58938.71746744607,1
51,609,26656.164677204142,7,4,1,0,86773.73510971475,0
58,482,25806.603322688665,9,3,0,0,72849.56258312499,0
26,534,56388.41015572743,9,2,1,0,156525.34186764277,0
61,515,84585.76192327289,8,1,0,0,0.0,0
64,375,110206.33666818892,9,3,0,1,88856.17206351101,0
22,741,72327.00354900329,9,2,1,0,33643.68429280333,0
42,421,42172.81775787161,9,4,1,1,0.0,0
61,537,0.0,6,2,1,0,51973.49512853795,0
42,446,62823.58301669352,1,3,1,0,162402.43954552765,1
61,430,61030.80774779965,1,4,0,1,37197.54047997999,0
66,536,67317.1501415583,7,2,1,0,109538.27532823055,0
42,809,144249.61190813332,3,2,0,1,129933.60985316832,0
21,822,109623.86184772289,8,3,0,1,69365.15986902388,0
35,540,91402.43672999943,9,2,1,0,76022.78092056459,0
29,602,21516.914797136007,6,1,1,0,0.0,0
42,842,39480.21003213026,7,2,0,1,34191.806841367674,0
48,467,56206.21572285991,2,1,0,1,115350.3812164998,0
42,822,28983.715039585855,4,3,0,0,73033.95485185338,0
28,402,80018.58099940472,9,1,0,1,88367.0720721841,0
33,462,74276.35396862819,8,2,0,0,76657.87898415254,0
53,519,16467.688277812304,2,4,0,0,179600.1972148216,0
19,368,107872.66836384498,9,3,1,1,48474.008440569945,0
29,757,64092.413352354415,4,3,0,0,150270.5021493155,0
64,777,0.0,8,3,1,0,76675.16111033663,0
23,541,57946.28566620122,5,2,0,1,154709.9487290399,0
39,768,71248.2582369162,6,3,1,1,8751.095537092486,0
28,736,98911.69445742962,1,1,0,0,79232.61038154304,0
23,750,46500.94387493535,3,3,0,1,50315.660803826504,0
39,751,93117.53069788829,7,3,1,1,76973.61679250197,0
45,636,67485.67947080862,8,4,0,0,131118.8131333064,0
27,405,7397.815638496824,0,4,1,0,88940.48026789728,0
22,811,3393.3290606994487,0,1,1,1,131019.1345013469,0
25,654,104902.39480597395,6,2,0,0,36488.945336302735,1
51,800,107839.36713527076,4,3,0,1,28858.277123814194,0
62,829,72916.36921618892,8,2,1,0,70805.25365686331,0
27,443,119828.26884720114,0,3,0,1,68067.39108044574,0
34,551,102264.39396166426,3,4,1,1,60707.03155879036,0
35,446,87345.14917918884,0,2,1,0,22068.41371646573,0
36,375,23547.540450653127,7,4,1,1,129932.57949259442,0
30,833,129257.15004129373,8,4,1,1,51858.13996832562,0
20,811,81452.05728833092,1,4,1,1,141303.9061106341,0
45,815,44566.44901553514,3,1,0,0,70637.1682602029,0
36,791,33269.19978778808,8,2,1,0,102421.44654070224,0
35,674,70271.35126055428,0,1,0,1,97885.48214818414,1
31,611,0.0,9,1,1,1,28786.26298245738,0
66,845,87986.9310141145,8,1,0,0,88360.14607762445,0
49,626,21857.16741223893,1,2,1,0,166416.6472233553,0
39,671,74824.32435297147,1,1,1,0,82580.61265501783,0
28,455,39135.18650567362,6,2,1,1,115063.83697798374,0
59,723,49423.251491011855,0,4,0,1,104663.59222960926,0
64,759,29723.605089397406,5,4,0,1,85352.48291824936,0
19,689,53550.82275276794,0,4,1,0,79323.93588623733,0
66,599,135575.18184069416,5,1,1,0,97365.77795606502,0
